"headword","pos","dialect_id","jsonb_data"
"Da babu wawa gara da wawa","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""Better  to  have  a  fool  than  no  fool  at  all."", ""note"": ""Half  a  loaf  is  better  than  no  bread."", ""proverb_number"": 126, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Komi mugu'n bawa ya ^ gidda'n wofi","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""However  bad  a  slave  is  he  is  better  than  \""  empty house.\"""", ""note"": """", ""proverb_number"": 127, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Komi tsannani'n jifa bissa kassa ta ke","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""faddua."", ""note"": ""However  hard  a  thing  is  thrown  into  the  air  it always  falls  to  the  ground. Tsannani,  to  stretch,  of  a  string  or  rope. Woni    abu    ya    tsannancheni.     Something   troubles me. Tsannana,  hard  times."", ""proverb_number"": 128, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Idan ka ji '^ marhaba "" ka ji "" a issa lafia.""","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""If  you  hear  \""  welcome,\""  you  will  also  hear \""  May  you  reach  home  in  safety,\""  i.e.,  the guest  will  not  stay  for  ever."", ""note"": """", ""proverb_number"": 129, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Demmi baki'n rumbu ko yo ko gobe","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""The  bundle  at  the  mouth  of  the  rurahu  may  be taken  any  day."", ""note"": ""Rumbu,  the  large  earth  receptacle  into  which bundles  of  guinea  corn  are  put.  The  only  means of  getting  at  them  is  a  small  door  or  opening,  so that  the  nearest  ones  will  be  taken  first."", ""proverb_number"": 130, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"A juri zua rafi dei wata rana ayi berri","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""Continual  going  to  the  stream  one  day  there  is  a leaving. Juri,  jimri,  yana  da  jimri,  he  is  doing  his  best. A  juri,  to  keep  on  going."", ""note"": """", ""proverb_number"": 131, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Komi karko'n rua, ya koma kwarrie","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""Water  always  finds  its  own  level."", ""note"": """", ""proverb_number"": 132, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Banza ba shi kai zomo kasua","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""\""  Do  nothing  \""  does  not  bring  a  hare  to  market. Nothing  can  be  done  without  work."", ""note"": """", ""proverb_number"": 133, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Da resshi'n taye akan ber araha","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""For  lack  of  asking  prices  bargains  are  lost."", ""note"": ""Taye,  to  ask   the   price  of   a   thing.     Ataya  minny shi,  find  out  its  price  for  me. Na  taya  hamsa,  I  offer  5,000."", ""proverb_number"": 134, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Sai ansba wuya akan san babba","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""Greatness  is  only  achieved  by  effort."", ""note"": """", ""proverb_number"": 135, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Sai anbugga akan san beedi","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""Only  by  fighting  can  the  better  man  be  found  out. Ya  bida  shi,  means  he  overcomes  him."", ""note"": """", ""proverb_number"": 136, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Sai angamma jikki, akan san babba","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""Who  is  the  better  man  can  only  be  decided  by \""body  to  body\""  (wrestling)."", ""note"": """", ""proverb_number"": 137, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Wonda ya clii zomo ya clii gudu","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""Whoever  catches  a  hare  has  to  run  for  it."", ""note"": """", ""proverb_number"": 138, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Ba da magana ba shi kai rakumi Asben ba,","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""sai  gammi  da  akala."", ""note"": ""Talking  won't  take  a  camel  to  Asben,  only acquaintance  with  the  nose  string. The  Asbenawa  (Kel  Geres  or  Kel  Owi)  are  the great  camel  owners  to  the  north  of  Nigeria. During  the  rainy  months  they  remain  in  Asben or  Air  (situated  about  latitude  19^),  and  come down  to  trade  in  the  dry."", ""proverb_number"": 139, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Da resshi'n kirra karre'n baibai ya batche","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""It  is  for  lack  of  calling  that  tlie  dumb  man's  dog"", ""note"": ""gets  lost."", ""proverb_number"": 140, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Hang-ye (harara) ba shi kawo wonda ke da","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""nesa. Gazing  at  a  man  who  is  a  long  way  oiff  will  not bring  him  to  you."", ""note"": """", ""proverb_number"": 141, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Ayi taffia ya li zamma","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""\""  Move  about \""  is  better  than  *'  sit  still.\"""", ""note"": ""An  active  (and  therefore  a  willing)  man  is  better  than an  unwilling."", ""proverb_number"": 142, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Dan kuka shi kan ja ma uwanshi jifa","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""It  is  the  fruit  of  the  kuka  tree  that  causes  its"", ""note"": ""mother  to  be  thrown  at. Any  one  who  wants  to  get  the  fruit  of  the  kuka  tree throws  stones  till  he  knocks  one  down.     The  tree is  difficult  to  climb,  and  the  fruit,  which  hangs  by a  long  stalk,  is  easily  knocked  down."", ""proverb_number"": 143, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Dan usuli ya fi shiggegi","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""The  original  inhabitant  is  better  than  a  stranger."", ""note"": """", ""proverb_number"": 144, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Mutum ba slii soka'n chikkinshi, saanan shi","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""komo  shi  yi  kirari. A  man  does  not  stick  a  knife  into  his  stomach  and then  go  and  boast  about  it. A  man  does  not  do  an  injury  to,  or  make  an  accusa- tion against  a  relation  and  then  go  and  boast about  it."", ""note"": """", ""proverb_number"": 145, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Jinni ya fi rua guibi","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""Blood  is  thicker  than  water."", ""note"": """", ""proverb_number"": 146, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Mu dei bera'n rami daia, en ba agamma","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""ashigga  ba,  agamma  a  fita. We  are  mice  of  one  hole,  if  we  don't  meet  going in  we  meet  going  out. If  you  refuse  to  lend  a  man  something  that  he  asks for,  he  might  reply  as  above,  meaning,  \""Any  day you  may  want  to  borrow  from  me.\"""", ""note"": """", ""proverb_number"": 147, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Akwia ta miitii, ta ber fata na sha'n wiiya","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""The  goat  has  died  and  left  its  skin  to  encounter difficulties. The  skin  being  the  children  and  family  generally."", ""note"": """", ""proverb_number"": 148, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Hankuri'n wuya sai naka","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""Only  your  own  people  will  be  patient  under  hard work."", ""note"": """", ""proverb_number"": 149, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Ba samu'n abinchi ke da wuya, wurinda","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""zaka  je  ka  chislii  shi  ke  da  wuya."", ""note"": ""As  the  hen  says,  \""  It  is  easy  enough  to  find  food, but  hard  to  get  away  to  a  place  where  you can  eat  it  in  peace.\"" Your  friends  and  relations  always  want  a  share  of your  goods."", ""proverb_number"": 150, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Dan uwa rebbi'n jikki ne, abinda ya tabbi","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""waje  daia,  komi  kankantanchi,  sai  ka  ji zafi."", ""note"": ""Eelations  are  like  a  part  of  your  body,  if  anything touches  it,  however  small,  you  feel  it."", ""proverb_number"": 151, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Ma fi dadi'n rai dan uwa","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""A  man's  relations  are  the  pleasantest  things  on earth."", ""note"": """", ""proverb_number"": 152, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Dan uwa riga'n kaia (i^>) ne, en ka sashi","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""ya  sokeka,  ba  ka  dama'n  chirreshi,  ka yer  da  shi."", ""note"": ""Eelations  are  like  a  coat  of  thorns,  you  put  it  on and  it  pricks  you,  you  cannot  (are  not \""  fit \""  to)  pull  it  ofi\""  and  throw  it  away."", ""proverb_number"": 153, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Dodowa shina gaia ma manda bakki","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""Dodowa,  the  small  block  of  pounded  dorowa  seeds,"", ""note"": ""sold  in  every  market.     They  are  very  black. Manda,  a  black  salt  from  Bornu. Pot  calling  the  kettle  black. D"", ""proverb_number"": 154, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Daria'n darara, funtu daria'n mai riga","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""To  laugh  at  a  laughing  man  is  like  a  naked  man jeering  at  a  man  with  a  coat. Meaning  as  in  lo4."", ""note"": """", ""proverb_number"": 155, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Madoatchi shina re 'da dumma","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""Madoatchi,  a  bitter-tasting  tree."", ""note"": ""Dumraa,    a   kind    of    calalDash.     Its    inside    is   very bitter. Re'da,  to    whisper,    backbite,    insinuate    something against. Meaning  as  in  154."", ""proverb_number"": 156, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Allah na mutane. jaba ta ga baki'n mijinta","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""Allah  made  all  men,  the  long-nosed  rat  laughs  at her  husband's  snout. Meaning  as  in  154."", ""note"": """", ""proverb_number"": 157, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Abinda ba a-tamaha anyishi","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""The  unexpected  has  happened."", ""note"": """", ""proverb_number"": 158, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Anatamaha wutta makera, anka isketa","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""masaka."", ""note"": ""One  is  expecting  fire  at  a  blacksmith's,  one  gets  it at  the  weaver's."", ""proverb_number"": 159, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Rammamme kada maikibba","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""The  very  thin  defeats  the  very  fat."", ""note"": ""The  unexpected  happens."", ""proverb_number"": 160, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Anyi kunnu don auki, ya komo ya rassa","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""auki."", ""note"": ""Etmnu  was  made  so  as  to  be  in  a  great  quantity, it  turns  round  and  is  not  in  great  quantity. Kunnu,  gari  and  hot  water  mixed  to  form  a  drink. It  is  made  with  a  good   deal  of  water  so  that there  shall  be  plenty  of  it. Auki,  plenty,  a  great  quantity."", ""proverb_number"": 161, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Na dauki karre clon hauslii, ya komo shina","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""tunkwie."", ""note"": ""I  got  the  dog  on  account  of  its  barking  (i.e.  I got  it  as  a  watch  dog)  ;  it  turns  round  and butts  like  a  goat. This  has  turned  out  contrary  to  my  expectation."", ""proverb_number"": 162, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Garaji ba karifi ne ba","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""Garaji  is  not  strength. Garaji,  hurry,  worry."", ""note"": """", ""proverb_number"": 163, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Kwaramnia ba ta dakka","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""Hurry  does  not  stay  at  home."", ""note"": ""More  haste  less  speed. Kwaramnia,     mai    kwaramnia,    a    hasty    man,    an impetuous  man."", ""proverb_number"": 164, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Mai son zaii ya iska nowyi (nowwa)","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""The  impetuous  man  meets  with  delay."", ""note"": ""More  haste  less  speed."", ""proverb_number"": 165, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Taffia sanu sanu kwana nesa","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""Travelling  slowly  (and  with  due  caution)  you  will sleep  far."", ""note"": """", ""proverb_number"": 166, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Hankuri, hatchi'n tukunia ne, ba slii wuya'n","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""kariwa."", ""note"": ""Patience  is  like  grass  for  (lighting  a  fire  to  cook) a  pot,  it  quickly  comes  to  an  end."", ""proverb_number"": 167, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Wa ta dama dunia? Maras hankuri shi ne","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""ta  dama."", ""note"": ""Who  finds  the  world  troublesome  ?  the  impatient man."", ""proverb_number"": 168, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Hankuri'n kaia sal jaki","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""The  donkey  surpasses  all  animals  in  his  endurance in  carrying  a  load."", ""note"": """", ""proverb_number"": 169, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Mahankurclii, mawadd'achi","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""Tlie  man  witli  patience  gets  a  competency. Wadd'a,  to  have  more  than  enough,  to  be  rich."", ""note"": """", ""proverb_number"": 170, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Saba'n ido shi ke sa areni","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""\""  Being  used  to  of  the  eye  \""  causes  contempt. Familiarity  breeds  contempt."", ""note"": """", ""proverb_number"": 171, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Sabo dei (da ya yi) shi ke sa arena mutum","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""Same  meaning  as  above."", ""note"": """", ""proverb_number"": 172, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Ya yi gudu'n garra ya fadi zaggo","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""He  runs  from  the  garra  and  stumbles  over  the 'zaggo. Garra,  the  small  species  of  ant  called  white  ant. Zaggo,  the   large   black   one   whose  sting   is  rather"", ""note"": ""painful. Out  of  the  frying  pan  into  the  fire."", ""proverb_number"": 173, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Ya yi gndu'n chichifi shigga mache mache","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""Ya  yi  gudu'n  yeyefi  shigga  mamako."", ""note"": ""He  runs  from  the  shower  and  enters  a  downpour. The  first  form  is  as  given  in  Kabbi ;  the  second  as given  in  Zaria. 1 75  Kaikai  ya  komo  mai  shakia. Curses  come  home  to  roost. Kaikai,  the  chaff  of  any  grain. Shakia,  pronounce  as  in  English  shake. Shika,  to  keep  on  pouring  grain  from  one  calabash  to another  so  that  the  chaff  may  blow  away  ;    to winnow."", ""proverb_number"": 174, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Bu^nsuru ya je berbera ya dawo da chikki","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""The   he-goat   goes   a-seeking  tiie    she-goat;    he returns  in  child. The  biter  bitten."", ""note"": """", ""proverb_number"": 176, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Masubamu anabasu, mata ta ga anaba miji","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""kasslii."", ""note"": ""The  biter  bitten,  as  a  wife  who  sees  her  husband beaten  (having  beaten  her)."", ""proverb_number"": 177, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Kowa ya clebo da zafi, bakinsa za ya sa","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""Every  one  must  take  the  consequences  of  his  own acts."", ""note"": """", ""proverb_number"": 178, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"AYanka'n wiitta ziibawa daia ne","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""Washing  with  fire  ;  one  pour."", ""note"": ""Once  bit  twice  shy."", ""proverb_number"": 179, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"So daia giijia'n makafo ta kona, na bin sal","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""shi  cliita  dainya."", ""note"": ""Once  the  blind  man's  ground-nut  is  burnt  (while he  is  cooking  it)  next  time  he  eats  it  raw. A  burnt  child  fears  the  fire."", ""proverb_number"": 180, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Dan buzrua'n akwia, en ba ya yi gaslii","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""koenna  ba,  ya  yi  a  kattaterri."", ""note"": ""Though  the  young  of  the  hairy  goat  may  not have  hair  everywhere,  it  has  on  its  thighs anyhow. The  child  has  always  some  points  of  resemblance  to its  parents."", ""proverb_number"": 181, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Da da mahaifi ba arrabbasn","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""The  son  and  his  father  are  not  to  be  divided. Like  father  like  son."", ""note"": """", ""proverb_number"": 182, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Ba a rerebbi da fusari'n maijego","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""Same  meaning  as  above."", ""note"": """", ""proverb_number"": 183, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Da wasa da varo^ goum mu kwana da","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""y^o"", ""note"": ""frwa, Better  sleep  hungry  than  play  (or  trifle)  with  a boy. This  saying  is  constantly  heard.  It  shows  the  native objection  to  being  too  familiar  with  inferiors. They  invariably  take  advantage  of  it."", ""proverb_number"": 184, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
"Yaro main kaza ne, en ya ji rana, sai shi","proverb","8","{""source"": ""Hausa Proverbs"", ""genre"": ""proverb"", ""english_translation"": ""narke."", ""note"": ""A  boy  is  like  a  hen's  fat,  when  it  feels  the  sun  it melts. A  boy  has  not  a  man's  endurance,  any  hardship  will overcome  him."", ""proverb_number"": 185, ""origin"": ""Merrick, G. (1905). Hausa Proverbs. Public domain (archive.org/details/hausaproverbs00merrrich)."", ""license"": ""Public Domain"", ""dialect_assigned_default"": true}"
