"headword","pos","dialect_id","jsonb_data"
"-gba nkịtì","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""be silent; endure (an insult, provocation)""], ""examples"": [], ""dialect_variants"": []}"
"-nòkọba ọnū","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""assemble; sit together""], ""examples"": [], ""dialect_variants"": []}"
"-lụsị","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""finish a piece of work""], ""examples"": [{""igbo"": ""Alūsịgo m#ọlụ m#"", ""english"": ""I have finished my work""}], ""dialect_variants"": []}"
"òtanke","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""spy; scout; private detective (from -ta nke eavesdrop)""], ""examples"": [], ""dialect_variants"": []}"
"-kpù-kpù","ADJ","5","{""source"": ""IgboAPI"", ""definitions"": [""motion with hands for silence O kpukpùlù aka ọgè m nà-àkwadebe ikwu#ife ọ mèlù He tried to silence me by gesturing with his hand when I was about to reveal what he had done""], ""examples"": [], ""dialect_variants"": []}"
"òchịcha","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""washing; scrubing"", ""scorching; beating (of sun)""], ""examples"": [{""igbo"": ""Anwụ chàlù"", ""english"": ""The sun shone""}], ""dialect_variants"": []}"
"ùkwù naàbò","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""120 cowries""], ""examples"": [], ""dialect_variants"": []}"
"-gbu aja ụnò","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""build walls of mud building""], ""examples"": [], ""dialect_variants"": []}"
"ǹtọ ànì","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""foundation; origin""], ""examples"": [{""igbo"": ""Achòlù m ịmā ǹtọ ànì emume afù"", ""english"": ""I want to know the origin of the custom""}], ""dialect_variants"": []}"
"enwe  isi","unknown","5","{""source"": ""IgboAPI"", ""definitions"": [""useless""], ""examples"": [], ""dialect_variants"": []}"
"-ka nka","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""tear; decay; grow old; wear out""], ""examples"": [], ""dialect_variants"": []}"
"-bekwàsị akwā","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""cry to; plead to""], ""examples"": [], ""dialect_variants"": []}"
"àkwalī","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""creeping plant in the bush, whose vines can be made into strings (Landolphia dulcis)"", ""a charm, made of the strings of àkwalī A. or akwūlu to increase fruitfulness (òmùmù). It can be for a whole village or family, or for an individual woman (àkwalị nwaànyì)""], ""examples"": [], ""dialect_variants"": []}"
"-kù àkùpè","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""fan""], ""examples"": [{""igbo"": ""Fa nà-ekù mmūọ fa àkùpè"", ""english"": ""They are fanning their masquerade""}], ""dialect_variants"": []}"
"-kpọtụ","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""call upon"", ""make noise""], ""examples"": [], ""dialect_variants"": []}"
"ilo","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""enmity""], ""examples"": [], ""dialect_variants"": []}"
"àjàdù","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""widower; widow""], ""examples"": [], ""dialect_variants"": []}"
"-gbapùta","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""run out, away"", ""redeem; ransom""], ""examples"": [], ""dialect_variants"": []}"
"B.","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""pluck (leaves from plant)"", ""rub oneself with something greasy"", ""be speechless; be unable to speak much, or at all"", ""purify woman after childbirth"", ""invite masquerade to a ceremony"", ""take (snuff) (literally strike in)"", ""cover, sit on (eggs)"", ""pull oneself along without using legs; creep; shuffle; wriggle; glide (as snake)"", ""keep funeral Ànyị nà-àkwa Ijè We are keeping Ije’s funeral"", ""repay the bride-price paid on a wife"", ""be paralysed"", ""used in"", ""(also -nye-lụ) into, to, with (following another verb, as if suffix)""], ""examples"": [], ""dialect_variants"": []}"
"ekpē","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""inheritance""], ""examples"": [], ""dialect_variants"": []}"
"Ụ","unknown","5","{""source"": ""IgboAPI"", ""definitions"": [], ""examples"": [], ""dialect_variants"": []}"
"n’ebe afù","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""there""], ""examples"": [], ""dialect_variants"": []}"
"-jerụka","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""go aside; go a little way""], ""examples"": [], ""dialect_variants"": []}"
"ùdè","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""flood-plain; swampy farm land""], ""examples"": [], ""dialect_variants"": []}"
"(ụkwalà) -kwa","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""have a cough""], ""examples"": [{""igbo:"": ""Ụkwalà ò nà-àkwa gī?"", ""english"": ""Do you have a cough?""}], ""dialect_variants"": []}"
"ògùdu ànì","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""wine from felled palm-tree""], ""examples"": [], ""dialect_variants"": []}"
"ògbu mmādù","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""‘man-killer’; a much-coveted honour in the olden days conferred on anyone who possessed a human head"", ""intoxicate""], ""examples"": [], ""dialect_variants"": []}"
"-gbepùta","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""crawl out""], ""examples"": [], ""dialect_variants"": []}"
"-ta nchāla","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""be rusty""], ""examples"": [{""igbo:"": ""Ǹgàjì ị rāpùlù n’ìlo ǹnyàafù ogè mmilī nà-ezò àtago nchāla"", ""english"": ""The spoon you left outside yesterday when it was raining has become rusty""}], ""dialect_variants"": []}"
"-kpukpù aka","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""motion with hands for silence""], ""examples"": [], ""dialect_variants"": []}"
"ǹdàlàgwùgwù","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""valley""], ""examples"": [], ""dialect_variants"": []}"
"okokpòlò","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""bachelor"", ""poor person (fig.)""], ""examples"": [], ""dialect_variants"": []}"
"òbàǹte","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""pants; underwear""], ""examples"": [], ""dialect_variants"": []}"
"ikpù","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""hairy part in front of genitals of either sex; vulva""], ""examples"": [], ""dialect_variants"": []}"
"-bò mbò","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""seek revenge with blood""], ""examples"": [{""igbo"": ""Ndi à jèkò mbò"", ""english"": ""These people are going to seek blood revenge""}, {""igbo"": ""Ànyị jèkò ịbò mbò"", ""english"": ""We are going to take revenge""}], ""dialect_variants"": []}"
"òkpukpe","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""reporting; judging""], ""examples"": [], ""dialect_variants"": []}"
"di òkpà","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""cock""], ""examples"": [], ""dialect_variants"": []}"
"òlaka mmānya","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""drunkard""], ""examples"": [], ""dialect_variants"": []}"
"-kpata egō","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""acquire money""], ""examples"": [], ""dialect_variants"": []}"
"akwụkwọ osisi","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""leaf of tree""], ""examples"": [], ""dialect_variants"": []}"
"-nụfìè","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""hear incorrectly""], ""examples"": [], ""dialect_variants"": []}"
"-pù","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""go out (of)"", ""snatch; take by force"", ""be able, sufficient""], ""examples"": [{""igbo"": ""Pùa n’ebe à"", ""english"": ""Get out of this place""}, {""igbo"": ""Apùlù m ijī igwè je ọgụ maìl ìsiì n’ụbòsì"", ""english"": ""I can go 120 miles on a bicycle in one day""}, {""igbo"": ""Jesù pùlù ịgbāpùtà ànyì n’orù"", ""englishi"": ""Jesus can redeem us from slavery""}], ""dialect_variants"": []}"
"ògbunamkpọ","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""disease of fowls""], ""examples"": [], ""dialect_variants"": []}"
"Bèelụchī","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""personal name (‘Except God’)""], ""examples"": [], ""dialect_variants"": []}"
"ǹso","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""nearness; the vicinity of""], ""examples"": [], ""dialect_variants"": []}"
"-gbà agịdịgị","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""be fat, plump; have stout build (of human being only)""], ""examples"": [], ""dialect_variants"": []}"
"òrachi","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""sasswood tree (very poisonous) (Erythrophleum guineense G. Don)""], ""examples"": [], ""dialect_variants"": []}"
"-wụfù","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""pour away""], ""examples"": [], ""dialect_variants"": []}"
"-dị nwaayò","PV","5","{""source"": ""IgboAPI"", ""definitions"": [""be meek, calm, quiet, humble""], ""examples"": [{""igbo"": ""Ọ dì nwaayò"", ""english"": ""She is gentle""}], ""dialect_variants"": []}"
"-rọ","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""lift down (e.g. pot from the cooking tripod, after the food has been cooked)"", ""pinch (e.g. with nail, claw)"", ""not (-rọò when in final position after non-low tone)""], ""examples"": [], ""dialect_variants"": []}"
"obì","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""heart; chest; bosom; breast; centre"", ""a fathom (used mainly for measuring cloth)"", ""act of dwelling (-bi 1. dwell)""], ""examples"": [], ""dialect_variants"": []}"
"-tụnùdo","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""entangle; be entangled""], ""examples"": [], ""dialect_variants"": []}"
"-gbanye","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""pour (liquid) into a container""], ""examples"": [], ""dialect_variants"": []}"
"-rùdà","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""run down (of water); flow down"", ""lower the price; price down""], ""examples"": [], ""dialect_variants"": []}"
"-mùgosi","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""teach""], ""examples"": [{""igbo"": ""Ọ nà-amùgosi yā etu e sì egbē àkàmù"", ""english"": ""He is teaching him how liquid pap is prepared""}], ""dialect_variants"": []}"
"-le ọkụ","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""be hot, warm"", ""brand with hot object; burn or touch with fire, hot object"", ""be hot, warm; brand with hot object; burn or touch with fire or hot object""], ""examples"": [{""igbo"": ""Àrụ gī nà-èle ọkū"", ""english"": ""Your body is hot""}, {""igbo"": ""Ì nà-àchọ ilē m ọkụ?"", ""english"": ""Are you going to burn me?""}], ""dialect_variants"": []}"
"ùtàzì","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""bitter leaf for soup (Gongronema latifolia)""], ""examples"": [], ""dialect_variants"": []}"
"-kpa ude","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""rub in pomade, grease, ointment""], ""examples"": [], ""dialect_variants"": []}"
"-rùfèga","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""flow over""], ""examples"": [], ""dialect_variants"": []}"
"-lamì ụla","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""fall fast asleep"", ""fall deeply asleep""], ""examples"": [], ""dialect_variants"": []}"
"ǹgwụlō","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""cripple; lame person""], ""examples"": [{""igbo"": ""Ǹgwụlō adīrọ àgba ọsō"", ""english"": ""A lame person never runs""}, {""igbo"": ""Òyì m nwokē adàgo ngwụlọ"", ""english"": ""My friend has become crippled (fig.) lazy, powerless, person""}, {""igbo"": ""Ǹgwụlō kà ị bù"", ""english"": ""Powerless person that you are!""}], ""dialect_variants"": []}"
"-zàkpò","ESUF","5","{""source"": ""IgboAPI"", ""definitions"": [""sweep upon"", ""sweep something over something (e.g. vomit) so as to cover it completely""], ""examples"": [], ""dialect_variants"": []}"
"Chi ọma","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""God the Good""], ""examples"": [{""igbo"": ""mà Chi kweif"", ""english"": ""God allows. Usually qualified as Chukwu (i.e. Chi Ukwu, Great God, see separate entry) or Chinēkè (i.e. Chi nā-ekè God who creates)""}], ""dialect_variants"": []}"
"àrụ ōlụlụ","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""state of being maimed or spiritually unclean""], ""examples"": [], ""dialect_variants"": []}"
"-tepù","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""complete or finish with the painting of""], ""examples"": [], ""dialect_variants"": []}"
"-kpèchapù","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""strip off""], ""examples"": [], ""dialect_variants"": []}"
"ude","unknown","5","{""source"": ""IgboAPI"", ""definitions"": [""see udè""], ""examples"": [], ""dialect_variants"": []}"
"-nọcha","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""slide; slip (= nwàcha, -kwàcha)"", ""rub; clean; polish""], ""examples"": [{""igbo"": ""Ànì nà-ème nnọcha n’ùtụtū à màkà nà mmilī ezòka ǹnyàafù"", ""english"": ""The ground is slippery this morning because there was a lot of rain yesterday""}, {""igbo"": ""Achòlù m ìnōcha mmà m kà ọ na-akwā màlàmàlà"", ""english"": ""I want to polish my sword so that it will be glittering""}], ""dialect_variants"": []}"
"akàbò","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""pangolin, whose skin is used for medicine""], ""examples"": [], ""dialect_variants"": []}"
"-zakpò","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""swell and cover up something completely""], ""examples"": [], ""dialect_variants"": []}"
"ǹkè afù","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""that (one)""], ""examples"": [], ""dialect_variants"": []}"
"-gwùso egwu","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""play with someone""], ""examples"": [], ""dialect_variants"": []}"
"-wèmì","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""take far away""], ""examples"": [], ""dialect_variants"": []}"
"ụnò ị","PRN","5","{""source"": ""IgboAPI"", ""definitions"": [""your house""], ""examples"": [], ""dialect_variants"": []}"
"-nye ego n gàlì","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""bribe; give a bribe""], ""examples"": [], ""dialect_variants"": []}"
"-kwacha ji (edè)","unknown","5","{""source"": ""IgboAPI"", ""definitions"": [""cut off roots of yam (cocoyam)""], ""examples"": [], ""dialect_variants"": []}"
"nsansa","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""flatness""], ""examples"": [], ""dialect_variants"": []}"
"-machasịlị","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""know well""], ""examples"": [], ""dialect_variants"": []}"
"-lọ mmụō","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""offer food to the ancestors; feast the dead""], ""examples"": [], ""dialect_variants"": []}"
"-tepùbè afọ","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""have a bulging distended abdomen""], ""examples"": [], ""dialect_variants"": []}"
"-kwọ ìgbì","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""rub the gums (of teething child)""], ""examples"": [], ""dialect_variants"": []}"
"nchèghalị","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""repentance""], ""examples"": [], ""dialect_variants"": []}"
"-kpàghe","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""press open; unlock (with key) Bikō kpàgheelụ m  ụzò Please unlock the door for me""], ""examples"": [], ""dialect_variants"": []}"
"-kpa nkàta","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""talk; converse; chat Bikō nye mụ nà Ibè efè níme ụnò ụlā màkà nà ànyiCchòlù ịkpā nkàta nébe  afù Please leave the room for Ibe and myself, for we want to chat there"", ""converse""], ""examples"": [], ""dialect_variants"": []}"
"ụgbọ","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""canoe; boat; ship""], ""examples"": [], ""dialect_variants"": []}"
"nya kpàtàlù","PRN","5","{""source"": ""IgboAPI"", ""definitions"": [""therefore; for that reason""], ""examples"": [], ""dialect_variants"": []}"
"-sù","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""grunt; make sound like lorry, automobile or other powered vehicle, machine, etc."", ""stab; pierce with the end or point of (e.g. rod, spear, spike, etc.)"", ""compress; shorten; be short"", ""wear (clothes)""], ""examples"": [{""igbo:"": ""Ọ chòlù ịsù m mbàzù"", ""english"": ""He wants to stab me with a digging-stick""}], ""dialect_variants"": []}"
"òchì agha","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""military officer, leader; commanding officer"", ""male name"", ""military officer; commanding officer; military leader""], ""examples"": [], ""dialect_variants"": []}"
"-chụgo","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""drive up""], ""examples"": [], ""dialect_variants"": []}"
"-nò na mkpà","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""be in difficulty""], ""examples"": [{""igbo"": ""Anò m na mkpà"", ""english"": ""I am in difficulty""}], ""dialect_variants"": []}"
"-ji-de","unknown","5","{""source"": ""IgboAPI"", ""definitions"": [""see -gi-do""], ""examples"": [], ""dialect_variants"": []}"
"ụnò ọgwù","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""hospital; dispensary; nursing home"", ""hospital (of all types, i.e. including dispensary, etc.)""], ""examples"": [{""igbo"": ""Ànyị nà-èje ụnò ọgwù inēta nwa nnē ānyị àrụ nà-esògbu"", ""english"": ""We are going to the hospital to visit our sister who is ill""}], ""dialect_variants"": []}"
"-kpe","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""report; judge O kpèlì m He reported me Agà m èkpe giCn’aka nnà gị ukwu I shall report you to your master"", ""pray; beg Kà ànyị kpeelu Chine kè Let us pray (unto God) O tègo m jì èkpelu yā kà ọ rapụ  m  I have been begging him for a long time to leave me alone"", ""smearing"", ""AV""], ""examples"": [], ""dialect_variants"": []}"
"-tamù","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""bite into small pieces"", ""mutter; murmur; grumble""], ""examples"": [], ""dialect_variants"": []}"
"ògùgù","unknown","5","{""source"": ""IgboAPI"", ""definitions"": [""see ògwùgwù""], ""examples"": [], ""dialect_variants"": []}"
"ùyòm","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""newly-hatched chick; chick""], ""examples"": [], ""dialect_variants"": []}"
"mkpọchi ǹtì","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""stubbornness; habitual disobedience (usually of young person)""], ""examples"": [], ""dialect_variants"": []}"
"-pe-tụ","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""reach; touch; concern""], ""examples"": [{""igbo"": ""Achòlù m kà ị kèe anū afù kà o petụ mmadù niīne"", ""english"": ""I want you to divide that meat so that it may reach everybody""}, {""igbo"": ""Okwu afù pètùlù m"", ""english"": ""The matter concerns me""}], ""dialect_variants"": []}"
"nnekwu ọcha","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""white hen""], ""examples"": [{""igbo"": ""Agà m ègbu òfu nnekwu ọcha taàtà"", ""english"": ""I am going to kill a white hen to-day""}], ""dialect_variants"": []}"
"ònwunwu","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""cleanness; brightness; shining""], ""examples"": [], ""dialect_variants"": []}"
"-ti","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""beat; hit; strike"", ""shout; yell; utter cry; howl"", ""shine (of moon)"", ""build; establish""], ""examples"": [{""igbo"": ""Ọnwa nà-èti n’anyàsị à"", ""english"": ""The moon is shining this night""}], ""dialect_variants"": []}"
"-za letà","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""reply to letter""], ""examples"": [], ""dialect_variants"": []}"
"-mù ọkụ","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""kindle light""], ""examples"": [], ""dialect_variants"": []}"
"-sikpù","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""cover""], ""examples"": [], ""dialect_variants"": []}"
"kịtịkpā","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""smallpox""], ""examples"": [], ""dialect_variants"": []}"
"ego e nyèlù ya","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""capital""], ""examples"": [], ""dialect_variants"": []}"
"ìgwè","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""large number""], ""examples"": [], ""dialect_variants"": []}"
"Ndùbiisi (Ndù bụ isi)","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""male name (literally life is the head)""], ""examples"": [], ""dialect_variants"": []}"
"efi Ìgbò","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""dwarf cattle"", ""dwarf cattle (versus efi Awụsa, zebu cattle)""], ""examples"": [], ""dialect_variants"": []}"
"-tụ iche","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""throw missile"", ""throw missile (e.g. stone)""], ""examples"": [{""igbo"": ""Ọ nà-àchọ ịtū ǹgwèle nō n’enu ajā iche"", ""english"": ""She wants to throw something at the lizard on the wall""}], ""dialect_variants"": []}"
"Ìgbò Agba Enū","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""term for the peoples of Idemmīli, Aguata and Awka Divisions""], ""examples"": [], ""dialect_variants"": []}"
"naātọ","CD","5","{""source"": ""IgboAPI"", ""definitions"": [""three (qualifying form, compare ìtọ)""], ""examples"": [], ""dialect_variants"": []}"
"ùwà anụmànù","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""the animal world""], ""examples"": [], ""dialect_variants"": []}"
"-lọkọ","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""curl hair""], ""examples"": [], ""dialect_variants"": []}"
"-ma mmilī","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""press sprain, etc., with cloth dipped in hot water""], ""examples"": [], ""dialect_variants"": []}"
"-dèsị mmilī","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""drip (as of wet clothes)"", ""drip""], ""examples"": [], ""dialect_variants"": []}"
"-lụsi ike","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""work hard, energetically""], ""examples"": [], ""dialect_variants"": []}"
"-tụ mkpọlọ","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""imprison""], ""examples"": [{""igbo"": ""A tūgo òyì m mkpọlọ"", ""english"": ""My friend has been jailed""}], ""dialect_variants"": []}"
"-ke","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""tie"", ""shine; glitter""], ""examples"": [{""igbo"": ""Ọkụ dī n’ụnò enū nà-èke kà kpakpaǹdò"", ""english"": ""The lantern in the storey house is glittering like a star""}, {""igbo"": ""Òkwutē afù nà-ègbuke kà goòlù"", ""english"": ""The stone is glittering like gold""}], ""dialect_variants"": []}"
"ọbele nnwā","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""small child; caressing words used by mothers to their children""], ""examples"": [], ""dialect_variants"": []}"
"ògwugwe","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""pounding""], ""examples"": [], ""dialect_variants"": []}"
"mmili òlùlù","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""gathering of clouds before rain""], ""examples"": [], ""dialect_variants"": []}"
"-gụ agụū","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""hunger; desire; long for ( -gụ 2. desire)"", ""hunger; desire; long for""], ""examples"": [], ""dialect_variants"": []}"
"èkpè niīne","QTF","5","{""source"": ""IgboAPI"", ""definitions"": [""always; (at) all times"", ""always; at all times""], ""examples"": [], ""dialect_variants"": []}"
"-mụlị","unknown","5","{""source"": ""IgboAPI"", ""definitions"": [""smile; laugh""], ""examples"": [], ""dialect_variants"": []}"
"-kwu okwu alū","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""speak abominable word(s)""], ""examples"": [], ""dialect_variants"": []}"
"anụ ezì","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""pork""], ""examples"": [], ""dialect_variants"": []}"
"mgbasịlị akā","unknown","5","{""source"": ""IgboAPI"", ""definitions"": [""finger-ring""], ""examples"": [], ""dialect_variants"": []}"
"ya nà ònwe yā","PRN","5","{""source"": ""IgboAPI"", ""definitions"": [""he himself; she herself""], ""examples"": [], ""dialect_variants"": []}"
"-dì","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""endure; be patient""], ""examples"": [], ""dialect_variants"": []}"
"agadī nwokē","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""old man""], ""examples"": [], ""dialect_variants"": []}"
"enyi mbà","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""'Elephant people' (referring to the Igbo)""], ""examples"": [], ""dialect_variants"": []}"
"ùku mbu","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""shoulder""], ""examples"": [], ""dialect_variants"": []}"
"ùkpànà","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""grasshopper""], ""examples"": [], ""dialect_variants"": []}"
"-sèwa","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""tear; pull asunder; tear apart"", ""draw on (cigarette, etc.)""], ""examples"": [{""igbo"": ""Sèwaa yā ìbụō"", ""english"": ""Tear it into two""}], ""dialect_variants"": []}"
"-nye nsi","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""poison""], ""examples"": [], ""dialect_variants"": []}"
"ibì","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""hydrocele""], ""examples"": [], ""dialect_variants"": []}"
"enū nà ànì","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""‘up and down’; blouse and wrapper made of same material""], ""examples"": [], ""dialect_variants"": []}"
"-kpụchìgha","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""draw back; lead back (animals)""], ""examples"": [], ""dialect_variants"": []}"
"onye ụkà","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""Christian""], ""examples"": [{""igbo:"": ""Roseline bù ezigbo onye ụkà"", ""english"": ""Roseline is a devout Christian""}], ""dialect_variants"": []}"
"e-","PREP","5","{""source"": ""IgboAPI"", ""definitions"": [""(harmonizes) verb prefix marking negative""], ""examples"": [{""igbo"": ""Ìgbò enwē ezè"", ""english"": ""The Igbo have no kings""}], ""dialect_variants"": []}"
"àpàtàpà","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""used in""], ""examples"": [], ""dialect_variants"": []}"
"ùwà ọfụū","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""modern world; nowadays""], ""examples"": [{""igbo"": ""Proverb: Òkụkò ọfụū amārọ ànì ò wèlụ òfu ụkwū èje"", ""english"": ""Lit. A new fowl moves about on one leg (meaning, a new person in a place usually behaves with extra caution)""}], ""dialect_variants"": []}"
"-yilị àfè","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""put on clothes""], ""examples"": [{""igbo"": ""Yìlị àfè gị"", ""english"": ""Put on your shirt (or clothes)""}], ""dialect_variants"": []}"
"-bịa(sò) n’àzụ","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""come after""], ""examples"": [], ""dialect_variants"": []}"
"Ànìèmeka","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""person’s name (literally The land has done very well)"", ""male name""], ""examples"": [], ""dialect_variants"": []}"
"-gbanarị","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""outrun; run away from; forsake; abandon"", ""run away from (something); abscond from (something, someone)""], ""examples"": [{""igbo"": ""Nkịtā m àgbanarịgo m"", ""english"": ""My dog has run away from me""}, {""igbo"": ""Agà m àgbanarị gī n’ọsọ"", ""english"": ""I can outrun you""}, {""igbo"": ""Nkịtā m zùtàlù ǹnyàafù àgbanarịgo m#"", ""english"": ""The dog I bought yesterday has run away (from me)""}], ""dialect_variants"": []}"
"-gàla ngàla","unknown","5","{""source"": ""IgboAPI"", ""definitions"": [""be proud""], ""examples"": [], ""dialect_variants"": []}"
"òche ògù","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""praying mantis (literally the one offering fight)"", ""praying mantis""], ""examples"": [], ""dialect_variants"": []}"
