"headword","pos","dialect_id","jsonb_data"
"rana","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""sun"", ""heat of the sun"", ""day"", ""in the daytime""], ""parts_of_speech"": [""noun"", ""adv""], ""ipa"": [""/ɽáː.náː/"", ""[ɽáː.náː]"", ""/ɽáː.ná/"", ""[ɽáː.nə́]""], ""examples"": [], ""dialect_assigned_default"": true}"
"tik","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""something heavy falling""], ""parts_of_speech"": [""noun""], ""ipa"": [""/tîk/"", ""[tɪ̂k]""], ""examples"": [], ""dialect_assigned_default"": true}"
"nun","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""nun (letter of the Arabic alphabet)""], ""parts_of_speech"": [""noun""], ""ipa"": [""/nún/"", ""[nɪ́ŋ]""], ""examples"": [], ""dialect_assigned_default"": true}"
"alkali","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""alternative form of alƙali""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ʔàl.káː.líː/"", ""[ʔàl.káː.líː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"kam","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""firmly, tightly"", ""adamant, insistent""], ""parts_of_speech"": [""noun""], ""ipa"": [""/kám/"", ""[kám]""], ""examples"": [], ""dialect_assigned_default"": true}"
"abu","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""thing, object"", ""matter, affair, situation"", ""possession, property""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ʔà.bù/"", ""[ʔà.bʊ̀]""], ""examples"": [], ""dialect_assigned_default"": true}"
"sata","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""theft, robbery""], ""parts_of_speech"": [""noun""], ""ipa"": [""/sáː.tàː/"", ""[sáː.tàː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"gum","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""smelling bad""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ɡùm/"", ""[ɡʷʊ̀m]""], ""examples"": [], ""dialect_assigned_default"": true}"
"sa","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""bull, ox, cattle""], ""parts_of_speech"": [""noun""], ""ipa"": [""/sâː/"", ""[sâː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"kura","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""hyena""], ""parts_of_speech"": [""noun""], ""ipa"": [], ""examples"": [], ""dialect_assigned_default"": true}"
